x	year	congress	chalspend	incspend	difflog	presvote	voteshare	inparty	incparty	seniority	midterm	chalquality	south	population	urban	age65	milpop	unemployed
191	1972	92	NA	NA	NA	0.57119453	0.67748934	0	1	9	0	1	0	12.87990958	12.87521142	10.68704657	7.262628601	8.656781206
192	1972	92	NA	NA	NA	0.556992173	0.5243963	0	1	13	0	1	0	13.00373523	12.83681769	10.79693945	6.313548046	8.695506727
193	1972	92	NA	NA	NA	0.527545154	0.64058274	0	1	2	0	1	0	13.02355027	12.92266044	10.92235292	6.587550015	8.877521454
194	1972	92	NA	NA	NA	0.59433049	0.743390143	0	1	1	0	0	0	13.07937654	13.07937654	10.99772361	8.582044164	9.225524507
195	1974	93	NA	NA	NA	0.556992173	0.779029906	0	1	2	0	0	0	13.07344621	12.95204707	10.87030028	9.222268943	8.752423404
196	1974	93	NA	NA	NA	0.488061845	0.711396515	1	0	8	1	0	0	13.05929151	12.72827432	10.87851878	7.031741259	8.995784838
197	1974	93	NA	NA	NA	0.482310295	0.747868657	0	1	1	0	0	0	13.07248382	12.64311394	10.96051367	8.317033476	9.017362235
198	1974	93	NA	NA	NA	0.46959424	0.393604457	1	0	1	1	1	0	13.0671762	12.88688405	10.68471429	7.26612878	8.917578754
199	1974	93	NA	NA	NA	0.496250212	0.641540051	1	0	4	1	0	0	13.07538497	12.72082555	10.77253992	6.991176887	8.891098831
200	1976	94	NA	NA	NA	0.563931406	0.750469506	0	1	2	0	0	0	13.06828727	13.03616258	10.90714793	6.622736324	8.978156076
201	1976	94	NA	NA	NA	0.415152788	0.637770891	1	0	9	0	1	0	13.05929151	12.72827432	10.87851878	7.031741259	8.995784838
202	1976	94	NA	NA	NA	0.609029233	0.763807654	0	1	12	0	0	0	13.06530613	12.786415	10.83073801	8.528528701	8.965717789
203	1976	94	NA	NA	NA	0.570947826	0.520745337	0	1	3	0	0	0	13.07344621	12.95204707	10.87030028	9.222268943	8.752423404
204	1976	94	NA	NA	NA	0.590399206	0.673115432	0	1	1	0	0	0	13.0671762	12.88688405	10.68471429	7.26612878	8.917578754
205	1976	94	NA	NA	NA	0.653592527	0.799259186	0	1	12	0	1	0	13.06915246	13.06915246	11.01341887	6.867974409	9.05998249
206	1976	94	NA	NA	NA	0.550801873	0.570132792	0	1	4	0	0	0	13.07293151	12.95178856	10.94628758	6.857514063	8.95493186
207	1978	95	9.831059869	11.59820827	1.767148397	0.608880103	0.752459049	1	1	2	1	0	0	13.05930216	12.78480455	10.85063721	5.998936562	8.887790764
208	1978	95	NA	NA	NA	0.609029233	0.728356183	1	1	13	1	0	0	13.06530613	12.786415	10.83073801	8.528528701	8.965717789
209	1978	95	12.04160062	13.02465642	0.9830558	0.444698751	0.611447871	0	0	6	0	0	0	13.07538497	12.72082555	10.77253992	6.991176887	8.891098831
210	1980	96	12.50450802	13.01850465	0.513996629	0.539975703	0.606164038	0	0	7	0	1	0	13.07538497	12.72082555	10.77253992	6.991176887	8.891098831
211	1980	96	11.30047193	11.80860326	0.508131325	0.441457421	0.732172549	1	1	4	0	0	0	13.07248382	12.64311394	10.96051367	8.317033476	9.017362235
212	1980	96	10.11161573	11.82355297	1.711937237	0.47698909	0.74885577	0	0	11	0	0	0	13.05929151	12.72827432	10.87851878	7.031741259	8.995784838
213	1980	96	12.96165766	13.31192977	0.350272117	0.468210071	0.519108951	1	1	1	0	0	0	13.07293151	12.95178856	10.94628758	6.857514063	8.95493186
214	1980	96	8.517193191	10.79171472	2.274521532	0.50262332	0.757364333	1	1	14	0	0	0	13.06530613	12.786415	10.83073801	8.528528701	8.965717789
215	1980	96	11.76225594	13.22864924	1.466393301	0.470772415	0.659694672	1	1	1	0	0	0	13.0671762	12.88688405	10.68471429	7.26612878	8.917578754
216	1980	96	8.517193191	11.7055859	3.188392712	0.513026595	0.723414898	1	1	3	0	0	0	13.05930216	12.78480455	10.85063721	5.998936562	8.887790764
217	1982	97	12.9493246	13.38314793	0.433823331	0.462383002	0.578286827	0	1	2	0	0	0	13.07293151	12.95178856	10.94628758	6.857514063	8.95493186
218	1982	97	12.50141557	12.06874495	-0.432670623	0.424014181	0.68716985	0	1	5	0	0	0	13.07248382	12.64311394	10.96051367	8.317033476	9.017362235
219	1982	97	11.35004719	12.48689177	1.136844581	0.5004071	0.778446019	0	1	3	0	0	0	13.0743594	13.07041724	10.88006403	7.192182059	8.890548246
220	1982	97	8.517193191	10.75355793	2.236364742	0.5302279	0.726319253	0	1	15	0	0	0	13.06530613	12.786415	10.83073801	8.528528701	8.965717789
221	1982	97	12.35417107	13.31807458	0.963903505	0.512397528	0.651035249	0	1	5	0	1	0	13.06828727	13.03616258	10.90714793	6.622736324	8.978156076
222	1984	98	11.01477188	12.33709652	1.322324642	0.43302232	0.674130201	0	1	5	0	0	0	13.16420182	12.89027746	11.50789282	6.418364936	9.364605331
223	1984	98	8.517193191	11.14924445	2.632051259	0.464472622	0.686973214	0	1	16	0	0	0	13.16531175	12.93386035	11.58955312	6.971668605	9.526464118
224	1984	98	9.818620041	11.73030041	1.911680369	0.51161629	0.729295373	1	0	13	0	0	0	13.16645681	12.79536096	11.59098775	5.676753802	9.59280976
225	1984	98	9.596596844	12.70051638	3.103919534	0.446605027	0.726913035	0	1	3	0	0	0	13.15935276	13.042207	11.61792492	5.587248658	9.383621184
226	1984	98	10.05266974	13.12239856	3.069728821	0.516299367	0.741996527	0	1	2	0	0	0	13.16542861	12.98359085	11.59489247	5.899897354	9.415727202
227	1984	98	12.85348556	13.54854099	0.695055435	0.450053871	0.557079852	0	1	6	0	0	0	13.16580594	12.55967939	11.72749638	7.587310506	9.658801111
228	1984	98	9.611896548	13.78654077	4.174644221	0.494805306	0.714146614	0	1	4	0	1	0	13.16921261	13.15854293	11.57905023	6.246106765	9.365462009
229	1986	99	11.9703427	12.47732541	0.506982718	0.51161629	0.778184056	1	0	14	1	0	0	13.16645681	12.79536096	11.59098775	5.676753802	9.59280976
230	1986	99	11.73137885	13.1366605	1.40528165	0.450053871	0.710861921	0	1	7	0	0	0	13.16580594	12.55967939	11.72749638	7.587310506	9.658801111
231	1986	99	11.76613176	12.79647672	1.030344958	0.464472622	0.659396589	0	1	17	0	0	0	13.16531175	12.93386035	11.58955312	6.971668605	9.526464118
232	1988	100	9.928326972	14.15737395	4.229046978	0.666264474	0.804349184	0	1	1	0	0	0	13.16437826	13.16455659	11.62883118	6.242223265	9.416052882
233	1988	100	11.87456755	12.54191756	0.667350013	0.513545215	0.666726053	0	1	8	0	0	0	13.16580594	12.55967939	11.72749638	7.587310506	9.658801111
234	1988	100	10.61544029	12.91632765	2.300887358	0.573527336	0.703131855	0	1	4	0	0	0	13.16542861	12.98359085	11.59489247	5.899897354	9.415727202
235	1988	100	8.517193191	11.9578228	3.440629611	0.416964889	0.827281892	1	0	15	0	0	0	13.16645681	12.79536096	11.59098775	5.676753802	9.59280976
236	1988	100	11.22165551	12.89898777	1.677332263	0.510452449	0.697106659	0	1	5	0	0	0	13.15935276	13.042207	11.61792492	5.587248658	9.383621184
237	1988	100	10.53950898	12.20204054	1.662531561	0.521750152	0.808176458	0	1	5	0	0	0	13.1713878	13.15241332	11.62503913	7.087573706	9.567665105
238	1990	101	12.44606508	13.73711487	1.291049789	0.481470197	0.52181077	0	1	3	0	1	0	13.15831529	12.96592475	11.38068467	8.849370504	9.219002745
239	1990	101	8.517193191	13.70344518	5.186251993	0.666264474	0.761452496	0	1	2	0	0	0	13.16437826	13.16455659	11.62883118	6.242223265	9.416052882
240	1990	101	12.58407545	13.4089771	0.824901651	0.513545215	0.534082353	0	1	9	0	0	0	13.16580594	12.55967939	11.72749638	7.587310506	9.658801111
241	1990	101	9.962849705	12.78951124	2.826661538	0.510452449	0.650585532	0	1	6	0	0	0	13.15935276	13.042207	11.61792492	5.587248658	9.383621184
242	1990	101	10.44133383	13.55532602	3.113992191	0.573527336	0.655346274	0	1	5	0	0	0	13.16542861	12.98359085	11.59489247	5.899897354	9.415727202
243	1990	101	8.517193191	12.09927664	3.582083447	0.416964889	0.775616229	1	0	16	1	0	0	13.16645681	12.79536096	11.59098775	5.676753802	9.59280976
244	1992	102	12.86002411	13.46487165	0.604847534	0.643350124	0.542633533	0	1	1	0	0	0	13.16645681	12.79536096	11.59098775	5.676753802	9.59280976
245	1992	102	12.38312618	14.18041475	1.797288565	0.567551255	0.713881195	0	1	10	0	0	0	13.16580594	12.55967939	11.72749638	7.587310506	9.658801111
246	1992	102	13.04101014	13.41668834	0.375678192	0.581215084	0.45004198	0	1	7	0	1	0	13.15935276	13.042207	11.61792492	5.587248658	9.383621184
247	1992	102	12.37839016	13.70285908	1.324468922	0.631910264	0.69078505	0	1	8	0	0	0	13.16921261	13.15854293	11.57905023	6.246106765	9.365462009
248	1992	102	12.99941352	13.73688285	0.737469332	0.592630208	0.46784991	0	1	9	0	1	0	13.16420182	12.89027746	11.50789282	6.418364936	9.364605331
249	1992	102	9.442721129	13.88524369	4.44252256	0.605134547	0.763788879	0	1	10	0	0	0	13.16020814	13.06665615	11.54973944	7.790282381	9.538132185
250	1992	102	11.53448146	12.78090634	1.246424881	0.61483264	0.630811036	0	1	2	0	1	0	13.16531175	12.93386035	11.58955312	6.971668605	9.526464118
251	1992	102	10.84642022	12.83954678	1.993126567	0.657594681	0.721020281	0	1	6	0	0	0	13.16542861	12.98359085	11.59489247	5.899897354	9.415727202
252	1994	103	12.74010685	13.48364973	0.74354288	0.631910264	0.644482613	1	1	9	1	0	0	13.30714191	13.29800266	11.42319767	7.365180126	9.818201958
253	1994	103	9.303118229	13.31336982	4.010251591	0.567551255	0.687601507	1	1	11	1	0	0	13.32636325	12.7962786	11.49274317	7.687997166	9.89887694
254	1994	103	8.517193191	13.54198136	5.024788168	0.569812357	0.698529243	1	1	1	1	0	0	13.3072267	13.1027197	11.051493	8.627302414	9.992459506
255	1994	103	13.05883555	13.73757172	0.678736174	0.407369792	0.552794993	0	0	1	0	1	0	13.30776685	13.0874199	11.31622908	6.464588304	9.887307356
256	1994	103	10.95867205	12.61685557	1.658183517	0.61483264	0.61701858	1	1	3	1	0	0	13.30716519	12.92044057	11.3476262	6.785587645	9.869361838
257	1994	103	13.0627119	13.49685901	0.434147115	0.418784946	0.515934169	0	0	1	0	0	0	13.30769872	13.1270882	11.32266044	7.116394144	9.815475675
258	1994	103	12.035158	13.74179977	1.706641766	0.605134547	0.697747767	1	1	11	1	0	0	13.3067661	13.29128556	11.38239528	7.022868086	9.90538575
259	1996	104	11.2436621	12.60707646	1.363414366	0.657594681	0.716463983	1	1	8	0	0	0	13.30700225	12.96466106	11.3227693	6.708084084	9.895152916
260	1996	104	8.517193191	12.52624705	4.009053863	0.569812357	NA	1	1	2	0	0	0	13.3072267	13.1027197	11.051493	8.627302414	9.992459506
261	1996	104	12.34857519	13.44117922	1.092604034	0.605134547	0.723589361	1	1	12	0	0	0	13.3067661	13.29128556	11.38239528	7.022868086	9.90538575
262	1996	104	13.48917774	13.83868788	0.349510134	0.407369792	0.461433649	0	0	2	0	0	0	13.30776685	13.0874199	11.31622908	6.464588304	9.887307356
263	1996	104	8.517193191	14.37300352	5.855810331	0.77607137	0.842564344	1	1	5	0	0	0	13.30867032	13.30867032	11.07805729	6.448889394	10.08234478
264	1996	104	8.517193191	12.65865986	4.141466669	0.631910264	0.698359191	1	1	10	0	0	0	13.30714191	13.29800266	11.42319767	7.365180126	9.818201958
265	1996	104	13.33773571	13.7092643	0.371528592	0.643350124	0.527188897	1	1	3	0	1	0	13.30754916	12.49622417	11.34564226	7.120444372	9.84659969
266	1996	104	8.517193191	12.22134196	3.704148767	0.61483264	0.76564765	1	1	4	0	0	0	13.30716519	12.92044057	11.3476262	6.785587645	9.869361838
267	1996	104	13.45054464	13.81782887	0.367284226	0.418784946	0.498868495	0	0	2	0	0	0	13.30769872	13.1270882	11.32266044	7.116394144	9.815475675
268	1956	84	NA	NA	NA	0.68019861	0.659719884	1	0	1	0	0	0	12.5138992	11.8978817	10.30735138	5.099866428	8.858795106
269	1956	84	NA	NA	NA	0.645084918	0.574017584	1	0	7	0	0	0	12.4728464	11.98208499	10.23354641	5.950642553	8.887790764
270	1958	85	NA	NA	NA	0.68019861	0.585833848	1	0	2	1	0	0	12.5138992	11.8978817	10.30735138	5.099866428	8.858795106
271	1958	85	NA	NA	NA	0.645084918	0.587479532	1	0	8	1	1	0	12.4728464	11.98208499	10.23354641	5.950642553	8.887790764
272	1960	86	NA	NA	NA	0.545229614	0.603053272	1	0	3	0	0	0	12.5138992	11.8978817	10.30735138	5.099866428	8.858795106
273	1960	86	NA	NA	NA	0.524950206	0.565457046	1	0	9	0	1	0	12.4728464	11.98208499	10.23354641	5.950642553	8.887790764
274	1964	88	NA	NA	NA	0.374428779	0.486503154	0	0	1	0	1	0	12.7123419	12.22828902	10.45866493	8.751949058	8.625868208
275	1964	88	NA	NA	NA	0.344751924	0.501191437	0	0	1	0	0	0	12.52490085	11.91353212	10.40001139	4.859812404	8.484463367
276	1966	89	NA	NA	NA	0.625571191	0.437686533	1	1	1	1	1	0	12.7123419	12.22828902	10.45866493	8.751949058	8.625868208
277	1966	89	NA	NA	NA	0.344751924	0.668349922	0	0	2	0	0	0	12.52490085	11.91353212	10.40001139	4.859812404	8.484463367
278	1968	90	NA	NA	NA	0.551437795	0.633699477	0	0	2	0	0	0	12.7123419	12.22828902	10.45866493	8.751949058	8.625868208
279	1968	90	NA	NA	NA	0.533981919	0.71142745	0	0	3	0	0	0	12.52490085	11.91353212	10.40001139	4.859812404	8.484463367
280	1970	91	NA	NA	NA	0.533981919	0.696283996	1	0	4	1	1	0	12.52490085	11.91353212	10.40001139	4.859812404	8.484463367
281	1970	91	NA	NA	NA	0.551437795	0.674158335	1	0	3	1	1	0	12.7123419	12.22828902	10.45866493	8.751949058	8.625868208
282	1972	92	NA	NA	NA	0.671533525	0.729121506	1	0	4	0	1	0	12.7123419	12.22828902	10.45866493	8.751949058	8.625868208
283	1972	92	NA	NA	NA	0.623003721	0.676149845	1	0	5	0	0	0	12.52490085	11.91353212	10.40001139	4.859812404	8.484463367
284	1974	93	NA	NA	NA	0.623003721	0.642307818	1	0	6	1	0	0	12.82289478	12.20926255	10.58842613	5.669880923	8.45914026
285	1976	94	NA	NA	NA	0.433767825	0.691538453	0	1	1	0	1	0	12.81332147	12.2832744	10.56547941	8.234564993	8.677780256
286	1976	94	NA	NA	NA	0.548480272	0.605334044	1	0	7	0	1	0	12.82289478	12.20926255	10.58842613	5.669880923	8.45914026
287	1978	95	11.56379442	12.20442833	0.640633906	0.433767825	0.627309799	1	1	2	1	0	0	12.81332147	12.2832744	10.56547941	8.234564993	8.677780256
288	1978	95	10.77448635	11.86314276	1.088656406	0.548480272	0.681288838	0	0	8	0	0	0	12.82289478	12.20926255	10.58842613	5.669880923	8.45914026
289	1980	96	11.64183567	12.04928432	0.407448655	0.312131435	0.607916832	1	1	3	0	1	0	12.81332147	12.2832744	10.56547941	8.234564993	8.677780256
290	1982	97	8.914368172	11.82481154	2.910443368	0.639747798	0.70842433	1	0	1	1	1	0	12.82289478	12.20926255	10.58842613	5.669880923	8.45914026
291	1982	97	12.10060605	12.59325359	0.492647544	0.317311049	0.552132726	0	1	4	0	1	0	12.81332147	12.2832744	10.56547941	8.234564993	8.677780256
292	1984	98	8.517193191	11.68186029	3.164667101	0.680451095	0.766834795	1	0	2	0	1	0	13.03850992	12.35205866	11.32501633	5.828945618	9.269080867
293	1986	99	12.64712427	13.10672797	0.4596037	0.704959333	0.563540637	1	0	1	1	1	0	13.04077798	12.42476229	11.32161967	8.293549515	9.323936879
294	1986	99	8.824104355	12.08710777	3.263003414	0.680451095	0.742217839	1	0	3	1	0	0	13.03850992	12.35205866	11.32501633	5.828945618	9.269080867
295	1988	100	12.65007294	12.888542	0.23846907	0.644289494	0.603459895	1	0	2	0	0	0	13.04077798	12.42476229	11.32161967	8.293549515	9.323936879
296	1990	101	13.12101509	13.27132257	0.150307475	0.619947612	0.472634107	1	0	1	1	0	0	13.03850992	12.35205866	11.32501633	5.828945618	9.269080867
297	1992	102	12.07005244	13.56494185	1.494889407	0.507856607	0.555943608	1	0	1	0	1	0	13.04077798	12.42476229	11.32161967	8.293549515	9.323936879
298	1992	102	12.3571486	13.5745403	1.217391698	0.523834765	0.633227885	0	1	1	0	1	0	13.03850992	12.35205866	11.32501633	5.828945618	9.269080867
299	1994	103	12.95873045	13.78977593	0.831045487	0.523834765	0.471791506	1	1	2	1	1	0	13.2266315	11.67864327	11.06371221	6.646390515	9.710630694
300	1994	103	11.78761502	13.61921568	1.831600655	0.507856607	0.69547236	0	0	2	0	0	0	13.22546675	12.30914805	11.0214285	8.247220053	9.770641639
301	1996	104	13.35642689	13.23391638	-0.122510508	0.476165205	0.537532508	0	0	1	0	1	0	13.2266315	11.67864327	11.06371221	6.646390515	9.710630694
302	1956	84	NA	NA	NA	0.422638953	0.557706714	0	1	9	0	0	0	12.84292721	12.68654318	10.43072772	9.252537421	9.330254469
303	1956	84	NA	NA	NA	0.412853688	0.522091985	0	1	8	0	0	0	12.93311871	12.74713451	10.51303571	8.719807451	9.411647229
304	1958	85	NA	NA	NA	0.422638953	0.628524065	0	1	10	0	0	0	12.84292721	12.68654318	10.43072772	9.252537421	9.330254469
305	1958	85	NA	NA	NA	0.412853688	0.633633137	0	1	9	0	1	0	12.93311871	12.74713451	10.51303571	8.719807451	9.411647229
306	1960	86	NA	NA	NA	0.623723984	0.7037462	0	1	10	0	1	0	12.93311871	12.74713451	10.51303571	8.719807451	9.411647229
307	1964	88	NA	NA	NA	0.814252436	0.662540913	1	1	2	0	1	0	12.89867468	12.78657731	10.62364174	9.802948727	9.081711229
308	1964	88	NA	NA	NA	0.804172218	0.813499212	1	1	12	0	0	0	13.03834243	12.86231982	10.78818441	8.81803825	9.105424202
309	1966	89	NA	NA	NA	0.804172218	0.646622658	1	1	13	1	0	0	13.03834243	12.86231982	10.78818441	8.81803825	9.105424202
310	1966	89	NA	NA	NA	0.814252436	0.568108141	1	1	3	1	1	0	12.89867468	12.78657731	10.62364174	9.802948727	9.081711229
311	1968	90	NA	NA	NA	0.656060696	0.612423837	1	1	1	0	0	0	13.03834243	12.86231982	10.78818441	8.81803825	9.105424202
312	1968	90	NA	NA	NA	0.683576047	0.610861957	1	1	4	0	0	0	12.89867468	12.78657731	10.62364174	9.802948727	9.081711229
313	1970	91	NA	NA	NA	0.656060696	0.663153946	0	1	2	0	0	0	13.03834243	12.86231982	10.78818441	8.81803825	9.105424202
314	1970	91	NA	NA	NA	0.683576047	0.619648814	0	1	5	0	1	0	12.89867468	12.78657731	10.62364174	9.802948727	9.081711229
315	1972	92	NA	NA	NA	0.456402898	0.612470031	0	1	3	0	0	0	13.03834243	12.86231982	10.78818441	8.81803825	9.105424202
316	1972	92	NA	NA	NA	0.479918659	0.642628968	0	1	6	0	0	0	12.89867468	12.78657731	10.62364174	9.802948727	9.081711229
317	1974	93	NA	NA	NA	0.479918659	0.729222059	0	1	7	0	0	0	13.07199807	12.96367944	10.85757491	9.927350553	8.917712757
318	1976	94	NA	NA	NA	0.541171432	0.772686124	0	1	1	0	0	0	13.06955736	12.89766111	10.86921586	9.221873608	9.018089684
319	1976	94	NA	NA	NA	0.571660221	0.631510019	0	1	8	0	0	0	13.07199807	12.96367944	10.85757491	9.927350553	8.917712757
320	1978	95	11.66081947	12.11305286	0.452233387	0.541171432	0.526101291	1	1	2	1	0	0	13.06955736	12.89766111	10.86921586	9.221873608	9.018089684
321	1978	95	12.25988256	12.5024964	0.242613842	0.571660221	0.612422347	1	1	9	1	0	0	13.07199807	12.96367944	10.85757491	9.927350553	8.917712757
322	1980	96	8.517193191	11.30752225	2.790329061	0.568410754	0.676125407	1	1	10	0	0	0	13.07199807	12.96367944	10.85757491	9.927350553	8.917712757
323	1980	96	13.06386206	12.56128843	-0.502573631	0.553386629	0.446913153	1	1	3	0	0	0	13.06955736	12.89766111	10.86921586	9.221873608	9.018089684
324	1982	97	12.54401166	13.13794356	0.593931898	0.448376	0.556379318	1	0	1	1	1	0	13.06955736	12.89766111	10.86921586	9.221873608	9.018089684
325	1982	97	12.36581283	12.78855359	0.422740762	0.569899797	0.613562822	0	1	11	0	1	0	13.07199807	12.96367944	10.85757491	9.927350553	8.917712757
326	1984	98	10.99647206	12.6740956	1.677623548	0.529750884	0.677491963	1	0	2	0	0	0	13.06608505	12.84639641	11.48390852	6.308098442	9.752839066
327	1984	98	10.61816744	12.2587149	1.640547462	0.493602008	0.685084701	0	1	12	0	0	0	13.07005062	13.00489654	11.59464369	8.612321537	9.624500898
328	1986	99	12.98499262	13.83768586	0.852693235	0.493602008	0.576894939	0	1	13	0	0	0	13.07005062	13.00489654	11.59464369	8.612321537	9.624500898
329	1986	99	11.36956548	12.93868593	1.569120444	0.529750884	0.718147278	1	0	3	1	1	0	13.06608505	12.84639641	11.48390852	6.308098442	9.752839066
330	1988	100	13.03260147	13.76453616	0.731934689	0.576008856	0.443671674	0	1	14	0	0	0	13.07005062	13.00489654	11.59464369	8.612321537	9.624500898
331	1988	100	12.87234905	13.1724867	0.30013765	0.457559407	0.721232474	1	0	4	0	0	0	13.06608505	12.84639641	11.48390852	6.308098442	9.752839066
332	1990	101	12.89245552	13.75794626	0.865490745	0.423991144	0.551602125	1	0	1	1	0	0	13.07005062	13.00489654	11.59464369	8.612321537	9.624500898
333	1992	102	10.57796147	13.61170629	3.033744823	0.606613696	0.742872119	0	1	1	0	0	0	13.06608505	12.84639641	11.48390852	6.308098442	9.752839066
334	1992	102	11.41265199	13.24385154	1.831199552	0.36938417	0.738735497	1	0	2	0	1	0	13.07005062	13.00489654	11.59464369	8.612321537	9.624500898
335	1994	103	12.26793319	13.25699162	0.989058427	0.606613696	0.679853618	1	1	2	1	0	0	13.12595293	12.82381717	11.19061054	7.011213987	9.658226196
336	1996	104	9.941675487	13.75411091	3.812435418	0.63061583	0.710022748	1	1	1	0	0	0	13.12574964	13.02491812	11.2715543	8.764678074	9.688560156
337	1956	84	NA	NA	NA	0.721791029	0.67128706	1	0	3	0	0	0	12.84197994	11.83219341	10.58491634	5.897153868	8.976262256
338	1960	86	NA	NA	NA	0.413502514	0.42833823	0	1	1	0	1	0	12.84197994	11.83219341	10.58491634	5.897153868	8.976262256
339	1964	88	NA	NA	NA	0.336924851	0.564422309	0	0	2	0	1	0	12.87359684	11.91786377	10.68604116	6.974478911	8.800565992
340	1966	89	NA	NA	NA	0.336924851	0.656379819	0	0	3	0	1	0	12.87359684	11.91786377	10.68604116	6.974478911	8.800565992
341	1970	91	NA	NA	NA	0.547899902	0.700346112	1	0	5	1	1	0	12.87359684	11.91786377	10.68604116	6.974478911	8.800565992
342	1976	94	NA	NA	NA	0.560270369	0.673984647	1	0	1	0	1	0	13.00522713	11.8706069	10.76812703	5.888877958	8.887376485
343	1978	95	9.845187656	11.87261819	2.027430539	0.560270369	0.796095371	0	0	2	0	0	0	13.00522713	11.8706069	10.76812703	5.888877958	8.887376485
344	1982	97	11.13333367	11.64001086	0.506677188	0.535893083	0.74885726	1	0	4	1	1	0	13.00522713	11.8706069	10.76812703	5.888877958	8.887376485
345	1984	98	10.30721013	11.20861931	0.901409181	0.58664912	0.710343838	1	0	5	0	0	0	13.14501684	12.05951391	11.44167648	5.613128106	9.633055833
346	1990	101	13.32386993	13.51373996	0.189870029	0.51781714	0.4137384	1	0	1	1	1	0	13.14501684	12.05951391	11.44167648	5.613128106	9.633055833
